codigo	descricao	unidade_medida	cpc	codigo_secao	codigo_divisao	codigo_grupo	codigo_classe	codigo_subclasse	id	offset	item_filename
4359	Divulgação Televisada (Servicos Técnicos Especializados)                                                                	UN	841	8	84	841			4359	0	servicos.servicos
4367	Cartazes em Geral                                                                                                       	UN	891	8	89	891			4367	0	servicos.servicos
4375	Organização de Congresso, Simpósio, Conferência e Exposição                                                             	UN	951	9	95	951			4375	0	servicos.servicos
4383	Obras Civis de Instalação de Elevadores                                                                                 	UN	54691	5	54	546	5469	54691	4383	0	servicos.servicos
4391	Transporte Rodoviário - Pessoal por Coletivos (Auxílio Transporte)                                                      	UN	641	6	64	641			4391	0	servicos.servicos
4405	Locação / Manutenção de Equipamentos Permanentes                                                                        	UN	8715	8	87	871	8715		4405	0	servicos.servicos
4413	Locação de Materiais Permanentes                                                                                        	UN	8319	8	83	831	8319		4413	0	servicos.servicos
4421	Estudos e  Projetos de  Subestações de  Energia Elétrica até69kv                                                        	UN	8319	8	83	831	8319		4421	0	servicos.servicos
4430	Estudos e  Projetos  de  Subestações de Energia Elétrica até230kv                                                       	UN	8319	8	83	831	8319		4430	0	servicos.servicos
4448	Estudos e  Projetos  de  Subestações de Energia Elétrica até500kv                                                       	UN	8319	8	83	831	8319		4448	0	servicos.servicos
4456	Estudos e Projetos de Subestações de Energia Elétrica  acimade 500kv                                                    	UN	8319	8	83	831	8319		4456	0	servicos.servicos
4464	Estudos e Projetos de Subestações de Energia Elétrica Blindadas                                                         	UN	8319	8	83	831	8319		4464	0	servicos.servicos
4472	Estudos e Projetos de Linhas de Transmissão - Energia Elétrica até 69kv                                                 	UN	8319	8	83	831	8319		4472	0	servicos.servicos
4480	Estudos e Projetos de Linhas de Transmissão - Energia Elétrica até 230kv                                                	UN	8319	8	83	831	8319		4480	0	servicos.servicos
4499	Estudos e Projetos de Linhas de Transmissão - Energia Elétrica até 500kv                                                	UN	8319	8	83	831	8319		4499	0	servicos.servicos
4502	Estudos e Projetos de Linhas de Transmissão - Energia Elétrica Acima de 500kv                                           	UN	8319	8	83	831	8319		4502	0	servicos.servicos
